no,Folder(NamePlant)
3109,Panicum_luzonense
3110,Panicum_miliaceum
3111,Panicum_paludosum
3112,Panicum_sarmentosum
3113,Panicum_sumatrense
3114,Panicum_trichoides
3115,Panisea_albiflora
3116,Panisea_tricallosa
3117,Pantadenia_adenanthera
3118,Papaver_rhoeas
3119,Paphiopedilum_appletonianum
3120,Paphiopedilum_delenatii
3121,Paphiopedilum_emersonii
3122,Paphiopedilum_gratrixianum
3123,Paphiopedilum_helenae
3124,Paphiopedilum_herrmannii
3125,Paphiopedilum_malipoense
3126,Paphiopedilum_micranthum
3127,Paphiopedilum_tranlienianum
3128,Paphiopedilum_villosum
3129,Papilionanthe_pedunculata
3130,Parabaena_sagitta
3131,Parabarium_micranthum
3132,Paraboea_dictioneura
3133,Paraboea_multiflora
3134,Paraboea_rufescens
3135,Paraboea_swinhoii
3136,Paragramma_banaensis
3137,Paralamium_gracile
3138,Paramichelia_baillonii
3139,Paranephelium_xestophyllum
3140,Paraphlomis_foliata
3141,Paraphlomis_javanica
3142,Paraphlomis_paucisetosa
3143,Parashorea_stellata
3144,Paris_chinensis
3145,Paris_fargesii
3146,Paris_polyphylla
3147,Parkinsonia_aculeata
3148,Parsonsia_alboflavescens
3149,Paspalum_conjugatum
3150,Paspalum_distichum
3151,Paspalum_notatum
3152,Paspalum_urvillei
3153,Passiflora_caerulea
3154,Passiflora_eberhardtii
3155,Passiflora_foetida
3156,Passiflora_laurifolia
3157,Passiflora_siamica
3158,Passiflora_sumatrana
3159,Patrinia_villosa
3160,Paulownia_fargesii
3161,Pecteilis_henryi
3162,Pedilanthus_tithymaloides
3163,Pelargonium_zonale
3164,Pelatantheria_eakroensis
3165,Pelatantheria_rivesii
3166,Peliosanthes_argenteostriata
3167,Peliosanthes_grandiflora
3168,Peliosanthes_humilis
3169,Peliosanthes_kenhilloides
3170,Peliosanthes_nivea
3171,Peliosanthes_retroflexa
3172,Peliosanthes_teta
3173,Pellacalyx_yunnanensis
3174,Pellionia_heteroloba
3175,Pellionia_repens
3176,Pellionia_scabra
3177,Peltophorum_dasyrrachis
3178,Pemphis_acidula
3179,Pennisetum_alopecuroides
3180,Pennisetum_clandestinum
3181,Pennisetum_pedicellatum
3182,Pennisetum_purpureum
3183,Pentanema_indicum
3184,Pentapetes_phoenicea
3185,Pentaphragma_honbaense
3186,Pentaphylax_euryoides
3187,Peperomia_tetraphylla
3188,Pereskia_aculeata
3189,Pereskia_grandifolia
3190,Perilla_frutescens
3191,Peristrophe_bivalvis
3192,Peristylus_aristatus
3193,Peristylus_constrictus
3194,Peristylus_goodyeroides
3195,Peristylus_holttumianus
3196,Peristylus_prainii
3197,Perotis_rara
3198,Persea_parvifolia
3199,Petrea_volubilis
3200,Petrosavia_sakuraii
3201,Petroselinum_crispum
3202,Phacellaria_compressa
3203,Phacellaria_tonkinensis
3204,Phaius_indochinensis
3205,Phaius_mishmensis
3206,Phaius_tonkinensis
3207,Phalaenopsis_chibae
3208,Phalaenopsis_gibbosa
3209,Phalaenopsis_mannii
3210,Phalaenopsis_petelotii
3211,Phalaenopsis_wilsonii
3212,Phalaris_canariensis
3213,Pharbitis_indica
3214,Phaseolus_coccineus
3215,Phaseolus_vulgaris
3216,Philodendron_scandens
3217,Phlox_drummondii
3218,Phoebe_attenuate
3219,Phoebe_hungmaoensis
3220,Phoebe_lanceolata
3221,Phoebe_tavoyana
3222,Phoebe_yaiensis
3223,Phoenix_loureiri
3224,Phoenix_reclinata
3225,Pholidota_articulata
3226,Pholidota_convallariae
3227,Pholidota_imbricata
3228,Pholidota_missionariorum
3229,Pholidota_pyrranthela
3230,Pholidota_roseans
3231,Pholidota_ventricosa
3232,Phragmites_australis
3233,Phragmites_maximus
3234,Phreatia_formosana
3235,Phreatia_plantaginifolia
3236,Phrynium_parviflorum
3237,Phrynium_pubinerve
3238,Phyla_nodiflora
3239,Phyllagathis_phamhoangii
3240,Phyllagathis_scorpiothyrsioides
3241,Phyllanthus_amarus
3242,Phyllanthus_anthopotamicus
3243,Phyllanthus_balansae
3244,Phyllanthus_binhii
3245,Phyllanthus_chamaepeuce
3246,Phyllanthus_collinsae
3247,Phyllanthus_debilis
3248,Phyllanthus_dongmoensis
3249,Phyllanthus_emblica
3250,Phyllanthus_insulensis
3251,Phyllanthus_lativenius
3252,Phyllanthus_nhatrangensis
3253,Phyllanthus_petelotii
3254,Phyllanthus_pireyi
3255,Phyllanthus_pulcher
3256,Phyllanthus_reticulatus
3257,Phyllanthus_ruber
3258,Phyllanthus_rubicundus
3259,Phyllanthus_songboiensis
3260,Phyllanthus_thaii
3261,Phyllanthus_trungii
3262,Phyllanthus_urinaria
3263,Phyllanthus_welwitschianus
3264,Phyllodium_elegans
3265,Phyllodium_longipes
3266,Phyllodium_vestitum
3267,Phyllostachys_bambusoides
3268,Phyllostachys_nigra
3269,Phyllostachys_pubescens
3270,Phymatosorus_lucidus
3271,Phymatosorus_scolopendria
3272,Physalis_angulata
3273,Physalis_peruviana
3274,Picrasma_quassioides
3275,Picris_hieracioides
3276,Pieris_formosa
3277,Pilea_cadieri
3278,Pilea_hookeriana
3279,Pilea_melastomatoides
3280,Pilea_notata
3281,Pilea_peploides
3282,Pilea_pumila
3283,Pileostegia_viburnoides
3284,Pimpinella_diversifolia
3285,Pinanga_baviensis
3286,Pinanga_paradoxa
3287,Pinanga_sylvestris
3288,Pinus_caribaea
3289,Pinus_dalatensis
3290,Pinus_krempfii
3291,Pinus_massoniana
3292,Pinus_tabuliformis
3293,Piper_baccatum
3294,Piper_boehmeriaefolium
3295,Piper_brevicaule
3296,Piper_cubeba
3297,Piper_hainanense
3298,Piper_hymenophyllum
3299,Piper_longum
3300,Piper_montium
3301,Piper_nigrum
3302,Piper_retrofractum
3303,Piper_sarmentosum
3304,Pistacia_weinmannifolia
3305,Pittosporum_balansae
3306,Pittosporum_floribundum
3307,Pittosporum_glabratum
3308,Pittosporum_podocarpum
3309,Pityrograma_calomelanos
3310,Plagiogyria_adnata
3311,Planchonella_annamensis
3312,Planchonella_obovata
3313,Plantago_asiatica
3314,Platanthera_angustata
3315,Platanus_kerrii
3316,Platycarya_strobilacea
3317,Platycerium_holttumii
3318,Plectocomia_elongata
3319,Plectocomia_microstachys
3320,Plectocomiopsis_geminiflora
3321,Pleione_bulbocodioides
3322,Pluchea_eupatorioides
3323,Pluchea_indica
3324,Pluchea_pteropoda
3325,Plumbago_indica
3326,Plumeria_acuminata
3327,Plumeria_rubra
3328,Poa_annua
3329,Podocarpus_macrophyllus
3330,Podochilus_banaensis
3331,Podochilus_khasianus
3332,Podochilus_rotundipetala
3333,Pogonatherum_crinitum
3334,Pogostemon_auricularia
3335,Pogostemon_cruciatus
3336,Pogostemon_globulosum
3337,Pogostemon_menthoides
3338,Pogostemon_nelsonii
3339,Pogostemon_parviflorus
3340,Pogostemon_purpurascens
3341,Pogostemon_stellatus
3342,Poicilospermum_suaveolens
3343,Poikilospermum_suaveolens
3344,Polianthes_tuberosa
3345,Pollia_japonica
3346,Pollia_thyrsiflora
3347,Polyalthia_angustissima
3348,Polyalthia_bracteosa
3349,Polyalthia_corticosa
3350,Polyalthia_evecta
3351,Polyalthia_harmandii
3352,Polyalthia_jenkinsii
3353,Polyalthia_lauii
3354,Polyalthia_modesta
3355,Polyalthia_praeflorens
3356,Polyalthia_simiarum
3357,Polyalthia_thorelii
3358,Polycarpaea_arenaria
3359,Polycarpae_gaudichaudii
3360,Polygala_arillata
3361,Polygala_crotalarioides
3362,Polygala_glomerata
3363,Polygala_karensium
3364,Polygala_linarifolia
3365,Polygala_persicariaefolia
3366,Polygala_saxicola
3367,Polygala_tatarinowii
3368,Polygonatum_multiflorum
3369,Polygonatum_punctatum
3370,Polygonum_barbatum
3371,Polygonum_capitatum
3372,Polygonum_dissitiflorum
3373,Polygonum_glabrum
3374,Polygonum_macrathum
3375,Polygonum_minus
3376,Polygonum_odoratum
3377,Polygonum_palmatum
3378,Polygonum_perfoliatum
3379,Polygonum_plebejum
3380,Polygonum_pubescens
3381,Polygonum_senticosum
3382,Polygonum_thunbergii
3383,Polygonum_tomentosum
3384,Polyosma_annamensis
3385,Polyosma_dolichocarpa
3386,Polyosma_integrifolia
3387,Polyosma_nhatrangensis
3388,Polypodium_fasciatum
3389,Polyscias_balfouriana
3390,Polyscias_fruticosa
3391,Polyscias_guilfoylei
3392,Polyscias_scutellaria
3393,Polyspora_microphylla
3394,Polystichum_auriculum
3395,Polystichum_excellens
3396,Polystichum_hagiangense
3397,Polystichum_minimum
3398,Polystichum_nepalense
3399,Polystichum_subacutidens
3400,Polytoca_digitata
3401,Polytrias_indica
3402,Pomatocalpa_tonkinense
3403,Pongamia_pinnata
3404,Popowia_cambodica
3405,Popowia_pisocarpa
3406,Porpax_elwesii
3407,Portulaca_grandiflora
3408,Portulaca_pilosa
3409,Potameia_chinensis
3410,Potamogeton_crispus
3411,Potamogeton_octandrus
3412,Pothos_dzui
3413,Pothos_grandis
3414,Pothos_lancifolius
3415,Pothos_repens
3416,Pothos_touranensis
3417,Pottsia_grandiflora
3418,Pouteria_sapota
3419,Pouzolzia_elegans
3420,Pouzolzia_zeylanica
3421,Pratica_montana
3422,Premna_balansae
3423,Premna_cambodiana
3424,Premna_cordifolia
3425,Premna_crassa
3426,Premna_herbacea
3427,Premna_latifolia
3428,Premna_macrophylla
3429,Premna_microphylla
3430,Premna_puberula
3431,Premna_racemosa
3432,Premna_stenobotrys
3433,Primula_henryi
3434,Primulina_cycnostyla
3435,Pronephrium_cuspidatum
3436,Pronephrium_megacuspe
3437,Pronephrium_parishii
3438,Pronephrium_simplex
3439,Prosaptia_urceolare
3440,Prunella_vulgaris
3441,Pseudechinolaena_polystachya
3442,Pseuderanthemum_bracteatum
3443,Pseuderanthemum_crenulatum
3444,Pseudodracontium_harmandii
3445,Pseudodracontium_lacourii
3446,Pseudodracontium_macrophyllum
3447,Pseudoraphis_balansae
3448,Pseudosasa_humilis
3449,Pseudosorghum_zollingeri
3450,Pseudoxytenanthera_hayatae
3451,Pseudoxytenanthera_monadelpha
3452,Pseudoxytenanthera_parvifolia
3453,Pseudoxytenanthera_sinuata
3454,Pseudoxytenanthera_tenuispiculata
3455,Pseuduvaria_parviflora
3456,Psilotrichum_ferrugineum
3457,Psophocarpus_scandens
3458,Pteris_biaurita
3459,Pteris_cadieri
3460,Pteris_decrescens
3461,Pteris_ensiformis
3462,Pteris_fauriei
3463,Pteris_grevilleana
3464,Pteris_heteromorpha
3465,Pteris_khasyana
3466,Pteris_linearis
3467,Pteris_multifida
3468,Pteris_plumbea
3469,Pteris_semipinnata
3470,Pteris_venusta
3471,Pteris_wallichiana
3472,Pterocarpus_indicus
3473,Pterocaulon_redolens
3474,Pteroceras_simondianum
3475,Pterocera_pallidum
3476,Pterolobium_integrum
3477,Pterolobium_microphyllum
3478,Pterospermum_angustifolium
3479,Pterospermum_diversifolium
3480,Pterospermum_truncatolobatum
3481,Pterygocalyx_volubilis
3482,Ptychosperma_macarthuri
3483,Pueraria_montana
3484,Pueraria_phaseoloides
3485,Punica_granatum
3486,Pycnospora_lutescens
3487,Pycreus_polystachyus
3488,Pycreus_sanguinolentus
3489,Pycreus_sulcinux
3490,Pyrenacantha_volubilis
3491,Pyrethrum_cineraciifolium
3492,Pyrostegia_venusta
3493,Pyrrosia_costata
3494,Pyrrosia_lanceolata
3495,Pyrrosia_longifolia
3496,Pyrrosia_nuda
3497,Pyrrosia_oblonga
3498,Pyrrosia_piloselloides
3499,Pyrrosia_sheareri
3500,Pyrrosia_subfurfurascea
3501,Pyrularia_edulis
3502,Quassia_amara
3503,Quercus_acutissima
3504,Quercus_asymmetrica
3505,Quercus_auricoma
3506,Quercus_bambusifolia
3507,Quercus_blakei
3508,Quercus_chapaensis
3509,Quercus_chrysocalyx
3510,Quercus_edithae
3511,Quercus_glauca
3512,Quercus_griffithii
3513,Quercus_incana
3514,Quercus_langbianensis
3515,Quercus_oxyodon
3516,Quercus_petelotii
3517,Quercus_poilanei
3518,Quercus_rupestris
3519,Quercus_variabilis
3520,Quisqualis_conferta
3521,Radermachera_boniana
3522,Radermachera_hainanensis
3523,Radermachera_inflata
3524,Radermachera_yunnanensis
3525,Radiogrammitis_beddomeana
3526,Raphistemma_pulchellum
3527,Rauvolfia_chaudocensis
3528,Rauvolfia_micrantha
3529,Rauvolfia_sumatrana
3530,Rauvolfia_verticillata
3531,Rauvolfia_vomitoria
3532,Reevesia_orbiculare
3533,Reevesia_thyroidea
3534,Rehderodendron_indochinense
3535,Rehderodendron_macrocarpum
3536,Rehmannia_glutinosa
3537,Remusatia_pumila
3538,Renanthera_annamensis
3539,Renanthera_coccinea
3540,Rhaphidophora_bonii
3541,Rhaphidophora_crassicaulis
3542,Rhaphidophora_glauca
3543,Rhaphidophora_hookeri
3544,Rhaphidophora_megaphylla
3545,Rhapis_cochinchinensis
3546,Rhapis_excelsa
3547,Rhapis_humilis
3548,Rhapis_micrantha
3549,Rheum_palmatum
3550,Rhinacanthus_nasutus
3551,Rhododendron_arboreum
3552,Rhododendron_hainanense
3553,Rhododendron_klossii
3554,Rhododendron_microphyton
3555,Rhododendron_mucronatum
3556,Rhododendron_nuttalii
3557,Rhododendron_simsii
3558,Rhododendron_vialii
3559,Rhodoleia_championii
3560,Rhoiptelea_chiliantha
3561,Rhopalephora_scaberrina
3562,Rhus_chinensis
3563,Rhynchelytrum_repens
3564,Rhynchosia_acuminatissima
3565,Rhynchosia_nummularia
3566,Rhynchospermum_verticillatum
3567,Rhynchospora_corymbosa
3568,Rhynchospora_heterochaeta
3569,Rhynchospora_longisetis
3570,Rhynchospora_rugosa
3571,Rhynchospora_triflora
3572,Rhynchostylis_gigantea
3573,Rhynchotechum_ellipticum
3574,Ricinus_communis
3575,Rinorea_bengalensis
3576,Rinorea_javanica
3577,Rinorea_macrophylla
3578,Rinorea_virgata
3579,Robiquetia_spathula
3580,Rohdea_wattii
3581,Rorippa_cantoniensis
3582,Rorippa_globosa
3583,Rorippa_nasturtium-aquaticum
3584,Rothmannia_vietnamensis
3585,Rourea_harmandiana
3586,Rourea_minor
3587,Roureopsis_acutipetala
3588,Roureopsis_stenopetala
3589,Rubia_tinctorum
3590,Ruellia_macrosiphon
3591,Ruellia_repens
3592,Rumex_acetocella
3593,Rumex_dentatus
3594,Rumex_maritimus
3595,Rumex_wallichii
3596,Rungia_chinensis
3597,Russelia_equisetiformis
3598,Sabal_princeps
3599,Saccharum_officinarum
3600,Sacciolepis_indica
3601,Sacciolepis_myosuroides
3602,Sacrosperma_affine
3603,Sacrosperma_kontumense
3604,Sagina_saginoides
3605,Sagittaria_guyanensis
3606,Salacca_wallichiana
3607,Salix_babylonica
3608,Salix_dunnii
3609,Salix_thorelii
3610,Salomonia_cantonensis
3611,Salvia_coccinea
3612,Salvia_farinacea
3613,Salvia_plebeian
3614,Salvia_sonchifolia
3615,Sambucus_simpsonii
3616,Sanchezia_nobilis
3617,Sanicula_elata
3618,Sansevieria_cannaliculata
3619,Sansevieria_hyacinthoides
3620,Santalum_album
3621,Sapindus_chrysotrichus
3622,Sapindus_rarak
3623,Sapindus_sonlaensis
3624,Sapium_cochinchinensis
3625,Sapium_insigne
3626,Saraca_declinata
3627,Saraca_indica
3628,Sarcaudra_glabra
3629,Sarcosperma_laurinum
3630,Sargentodoxa_cuneata
3631,Saurauia_griffithii
3632,Saurauia_tristyla
3633,Sauropus_assimilis
3634,Sauropus_bonii
3635,Sauropus_garrettii
3636,Sauropus_heteroblastus
3637,Sauropus_kitanovii
3638,Sauropus_maichauensis
3639,Sauropus_pierrei
3640,Sauropus_quadrangularis
3641,Sauropus_retroversus
3642,Sauropus_spatulaefolius
3643,Sauropus_tiepii
3644,Saururus_chinensis
3645,Saussurea_amurensis
3646,Saussurea_peguensis
3647,Saussurea_yunnanensis
3648,Saxifraga_stolonifera
3649,Scaevola_taccada
3650,Schefflera_alongensis
3651,Schefflera_bodinieri
3652,Schefflera_buxifolioides
3653,Schefflera_chapana
3654,Schefflera_corymbiformis
3655,Schefflera_delavayi
3656,Schefflera_elliptica
3657,Schefflera_farinosa
3658,Schefflera_globulifera
3659,Schefflera_hainanensis
3660,Schefflera_heterophylla
3661,Schefflera_hypoleuca
3662,Schefflera_khasiana
3663,Schefflera_kornasii
3664,Schefflera_lenticellata
3665,Schefflera_leucantha
3666,Schefflera_lucescens
3667,Schefflera_metcalfiana
3668,Schefflera_myriocarpa
3669,Schefflera_pacoensis
3670,Schefflera_pauciflora
3671,Schefflera_petelotii
3672,Schefflera_trevesiodes
3673,Schefflera_trungii
3674,Schefflera_venulosa
3675,Schefflera_violea
3676,Schima_wallichii
3677,Schinus_terebinthifolius
3678,Schismatoglottis_calyptrata
3679,Schizachyrium_brevifolium
3680,Schizandra_chinensis
3681,Schizandra_propinqua
3682,Schizostachyum_aciculare
3683,Schizostachyum_brachycladum
3684,Schizostachyum_langbianense
3685,Schizostachyum_ninhthuanense
3686,Schizostachyum_pseudolima
3687,Schizostachyum_zollingeri
3688,Schleichera_oleosa
3689,Schoenorchis_fragrans
3690,Schoenorchis_hangianae
3691,Schoenorchis_tixieri
3692,Schoenus_calostachyus
3693,Schoenus_maschalinus
3694,Sciaphila_nana
3695,Scindapsus_officinalis
3696,Scirpus_fluitans
3697,Scirpus_grossus
3698,Scirpus_kimsonensis
3699,Scirpus_mattfeldianus
3700,Scirpus_petelotii
3701,Scirpus_siamensis
3702,Scirpus_ternatanus
3703,Scirpus_wichurai
3704,Scleria_benthamii
3705,Scleria_boniana
3706,Scleroglossum_pusillum
3707,Scleroglossum_sulcatum_(Kuhn)
3708,Scolophyllum_ilicifolium
3709,Scolopia_chinensis
3710,Scolopia_saeva
3711,Scoparia_dulcis
3712,Scrophularia_ningpoensis
3713,Scutellaria_barbata
3714,Scutellaria_delavayi
3715,Scutellaria_glandulosa
3716,Scutellaria_javanica
3717,Scutellaria_sessilifolia
3718,Scutellaria_violacea
3719,Sebastiania_chamaelea
3720,Secamone_elliptica
3721,Sechium_edule
3722,Sedum_lineare
3723,Sehima_nervosa
3724,Selaginella_boninensis
3725,Selaginella_delicatula
3726,Selaginella_frondosa
3727,Selaginella_involvens
3728,Selaginella_monospora
3729,Selaginella_pseudopaleifera
3730,Selaginella_rolandi-principis
3731,Selaginella_trachiphylla
3732,Selaginella_wallichii
3733,Selliguea_lateritia
3734,Semiliquidambar_cathayensis
3735,Senecio_chrysanthemoides
3736,Senecio_erythropappus
3737,Senecio_hoi
3738,Senecio_nagensium
3739,Senecio_oldhamianus
3740,Senecio_saluenensis
3741,Senecio_spelaeicolus
3742,Senecio_walkeri
3743,Senna_bicapsularis
3744,Senna_garrettiana
3745,Senna_multijuga
3746,Senna_siamea
3747,Senna_splendida
3748,Senna_surattensis
3749,Senna_tora
3750,Sesbania_cannabina
3751,Sesbania_paludosa
3752,Sesuvium_portulacastrum
3753,Setaria_glauca
3754,Setaria_palmifolia
3755,Setaria_verticillata
3756,Shorea_falcata
3757,Shorea_henryana
3758,Shorea_obtusa
3759,Shorea_siamensis
3760,Shortia_sinensis
3761,Shuteria_hirsuta
3762,Shuteria_suffulta
3763,Sida_cordata
3764,Sida_mysorensia
3765,Sida_rhombifolia
3766,Siegesbeckia_glabrescens
3767,Siegesbeckia_orientalis
3768,Siliquamomum_phamhoangii
3769,Silybum_marianum
3770,Sindora_laotica
3771,Sindora_tonkinensis
3772,Sinobambusa_sat
3773,Sinobambusa_tootsik
3774,Sinocalamus_maiensis
3775,Sinocalamus_nudus
3776,Sinocalamus_sang
3777,Sinocrassula_vietnamensis
3778,Sinosideroxylon_wightianum
3779,Siphonodon_celastrineus
3780,Sloanea_chingiana
3781,Sloanea_kerrii
3782,Sloanea_tomentosa
3783,Smilax_aberrans
3784,Smilax_bauhinioides
3785,Smilax_cambodiana
3786,Smilax_china
3787,Smilax_elegantissima
3788,Smilax_gagnepainii
3789,Smilax_lanceifolia
3790,Smilax_megacarpa
3791,Smilax_ovalifolia
3792,Smilax_petelotii
3793,Smilax_pottingeri
3794,Smilax_riparia
3795,Smilax_verticalis
3796,Smithia_ciliata
3797,Smithia_finetii
3798,Smitinandia_micrantha
3799,Solanum_capsicoides
3800,Solanum_deflexicarpum
3801,Solanum_dulcamara
3802,Solanum_ferox
3803,Solanum_lasiocarpum
3804,Solanum_mammosum
3805,Solanum_melongena
3806,Solanum_procumbens
3807,Solanum_robinsonii
3808,Solanum_seaforthianum
3809,Solanum_thorelii
3810,Solanum_torvum
3811,Solanum_tuberosum
3812,Solanum_violaceum
3813,Solidago_missouriensis
3814,Soliva_anthemifolia
3815,Sonchus_oleraceus
3816,Stahlianthus_thorelii
3817,Stauntonia_cavalerieana
3818,Stauntonia_obovata
3819,Staurochilus_fasciatus
3820,Staurogyne_balansae
3821,Staurogyne_brachystachya
3822,Staurogyne_chapaensis
3823,Staurogyne_diandra
3824,Staurogyne_lanceolata
3825,Staurogyne_malaccensis
3826,Staurogyne_neesii
3827,Staurogyne_scandens
3828,Staurogyne_simonsii
3829,Staurogyne_tenera
3830,Staurogyne_vicina
3831,Stellaria_monosperma
3832,Stemodia_verticillata
3833,Stemona_collinsae
3834,Stemona_phyllantha
3835,Stemona_saxorum
3836,Stenochlaena_palustris
3837,Stenotaphrum_helferi
3838,Stephania_dielsiana
3839,Stephania_japonica
3840,Stephania_sinica
3841,Sterculia_aberrans
3842,Sterculia_bracteata
3843,Sterculia_cochinchinensis
3844,Sterculia_gracilipes
3845,Sterculia_hymenocalyx
3846,Sterculia_hyposticta
3847,Sterculia_lissophylla
3848,Sterculia_parviflora
3849,Sterculia_principis
3850,Sterculia_rubiginosa
3851,Stereochilus_dalatensis
3852,Stereospermum_binhchauensis
3853,Stereospermum_cylindricum
3854,Stereospermum_neuranthum
3855,Steudnera_henryana
3856,Stevia_rebaudiana
3857,Stichorkis_latifolia
3858,Stixis_scandens
3859,Streblus_asper
3860,Streblus_taxoides
3861,Streblus_zeylanicus
3862,Streptocaulon_juventas
3863,Streptocaulon_wallichii
3864,Striga_angustifolia
3865,Striga_masuria
3866,Strobilanthes_auriculatus
3867,Strobilanthes_gigantodes
3868,Strobilanthes_jugorum
3869,Strobilanthes_longespicatus
3870,Strophanthus_divaricatus
3871,Strophanthus_hispidus
3872,Strophanthus_wallichii
3873,Struchium_sparganophorum
3874,Strychnos_angustiflora
3875,Strychnos_cathayensis
3876,Strychnos_daclacensis
3877,Strychnos_ignatii
3878,Strychnos_nitida
3879,Strychnos_nux-vomica
3880,Strychnos_rupicola
3881,Strychnos_umbellata
3882,Strychnos_wallichiana
3883,Stylidium_tenellum
3884,Stylosanthes_guyanensis
3885,Styrax_agrestis
3886,Styrax_argentifolius
3887,Styrax_benzoin
3888,Styrax_crotonoides
3889,Styrax_hainanensis
3890,Styrax_tonkinensis
3891,Sumbaviopsis_albicans
3892,Sunipia_annamensis
3893,Sunipia_scariosa
3894,Suregada_cicerosperma
3895,Suregada_multiflora
3896,Swertia_angustifolia
3897,Symphytum_officinale
3898,Symplocos_adenopus
3899,Symplocos_cochinchinensis
3900,Symplocos_dolichotricha
3901,Symplocos_euryoides
3902,Symplocos_glomerata
3903,Symplocos_guillauminii
3904,Symplocos_henschelii
3905,Symplocos_lancifolia
3906,Symplocos_longifolia
3907,Symplocos_lucida
3908,Symplocos_pendula
3909,Symplocos_pseudobarberina
3910,Symplocos_ramosissima
3911,Symplocos_sumuntia
3912,Symplocos_wikstroemiifolia
3913,Syringodium_isoetifolium
3914,Syzygium_balsameum
3915,Syzygium_boisianum
3916,Syzygium_bullockii
3917,Syzygium_chanlos
3918,Syzygium_cinereum
3919,Syzygium_finetii
3920,Syzygium_glomerulatum
3921,Syzygium_hancei
3922,Syzygium_jambos
3923,Syzygium_latilimbum
3924,Syzygium_malaccense
3925,Syzygium_odoratum
3926,Syzygium_pierrei
3927,Syzygium_rockii
3928,Syzygium_samarangense
3929,Syzygium_szemaoense
3930,Syzygium_tonkinensis
3931,Syzygium_vestitum
3932,Syzygium_zeylanicum
3933,Tabebuia_rosea
3934,Tabernaemontana_bufalina
3935,Tabernaemontana_corymbosa
3936,Tabernaemontana_divaricata
3937,Tabernaemontana_hainanensis
3938,Tabernaemontana_pandacaqui
3939,Tabernaemontana_peduncularis
3940,Tacca_integrifolia
3941,Tacca_palmata
3942,Tacca_subflabellata
3943,Tadehagi_rodgeri
3944,Taeniophyllum_daroussinii
3945,Taeniophyllum_glandulosum
3946,Taeniophyllum_minimum
3947,Taeniophyllum_pahangense
3948,Taeniophyllum_pusillum
3949,Tagetes_erecta
3950,Tagetes_tenuifolia
3951,Tainia_latifolia
3952,Tainia_pauciflora
3953,Tainia_ruybarrettoi
3954,Tapiscia_sinensis
3955,Taraxacum_officinale
3956,Tarrietia_javanica
3957,Taxillus_chinensis
3958,Taxillus_ferrugineus
3959,Tecoma_stans
3960,Teijsmanniodendron_coriaceum
3961,Telosma_cordata
3962,Tephrosia_coccinea
3963,Tephrosia_noctiflora
3964,Tephrosia_tinctoria
3965,Tephrosia_villosa
3966,Teramnus_labialis
3967,Terminalia_bellirica
3968,Terminalia_catappa
3969,Terminalia_citrina
3970,Terminalia_myriocarpa
3971,Terminalia_procera
3972,Ternstroemia_gymnanthera
3973,Ternstroemia_kwangtungensis
3974,Tetracera_asiatica
3975,Tetradium_fraxinifolium
3976,Tetradium_trichotomum
3977,Tetrameles_nudiflora
3978,Tetrastigma_caudatum
3979,Tetrastigma_lanceolarium
3980,Tetrastigma_obtectum
3981,Tetrastigma_pachyphylllum
3982,Tetrastigma_planicaule
3983,Tetrastigma_tonkinense
3984,Tetrastigma_yunnanense
3985,Teucrium_quadrifarium
3986,Thalassia_hemprichii
3987,Thecopus_maingayi
3988,Thecostele_alata
3989,Thelasis_micrantha
3990,Thelypteris_angustipinnata
3991,Thelypteris_papyraceus
3992,Themeda_arguens
3993,Themeda_caudata
3994,Themeda_gigantea
3995,Themeda_villosa
3996,Theobroma_cacao
3997,Thespesia_lampas
3998,Thespis_erecta
3999,Thespis_tonkinensis
4000,Thismia_annamensis
4001,Thismia_okhaensis
4002,Thismia_tentaculata
4003,Thladiantha_hookeri
4004,Thladiantha_siamensis
4005,Thrixspermum_amplexicaule
4006,Thrixspermum_annamense
4007,Thrixspermum_carnosum
4008,Thrixspermum_fleuryi
4009,Thrixspermum_fragrans
4010,Thrixspermum_leucarachne
4011,Thrixspermum_pauciflorum
4012,Thrixspermum_pusillum
4013,Thrixspermum_trichoglottis
4014,Thunbergia_alata
4015,Thunbergia_eberhardtii
4016,Thunbergia_fragrans
4017,Thunbergia_grandiflora
4018,Thunbergia_mysorensis
4019,Thunia_pulchra
4020,Thyrsanthera_suborbicularis
4021,Thyrsostachys_siamensis
4022,Thysanotus_chinensis
4023,Tiliacora_triandra
4024,Tinospora_sagittata
4025,Tithonia_diversifolia
4026,Toona_ciliata
4027,Toona_sureni
4028,Torenia_benthamiana
4029,Torenia_concolor
4030,Torenia_fournierii
4031,Torenia_hayatae
4032,Torenia_poilanei
4033,Torenia_thorelii
4034,Torilis_japonica
4035,Tournefortia_montana
4036,Toxicodendron_rhetsoides
4037,Toxocarpus_villosus
4038,Trachelospermum_asiaticum
4039,Trachelospermum_jasminoides
4040,Trachycarpus_fortunei
4041,Trachyspermum_roxburghianum
4042,Tradescentia_pallida
4043,Tragia_geraniifolia
4044,Trapa_natans
4045,Trema_cannabina
4046,Trema_politoria
4047,Trevesia_burckii
4048,Trevesia_longipedicellata
4049,Trevesia_sphaerocarpa
4050,Triadica_cochinchinensis
4051,Triadica_sebifea
4052,Trias_disciflora
4053,Tribulus_cistoides
4054,Trichoglottis_lanceolaria
4055,Trichoglottis_seidenfadenii
4056,Trichomanes_henzaianum
